Kine	Model	x	Azz	Creator
S1	AV18-Norm-MEC-IC-Rel	0.79996	0.0356014122	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	0.89988	0.0770025143	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.00011	0.0806483568	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.09986	0.0516711209	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.19996	-0.0707856314	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.30004	-0.2879480234	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.39980	-0.5380799762	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.50008	-0.7525030365	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.60026	-0.8787074548	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.70013	-0.8773780941	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.80000	-0.7264956491	Arenhovel
S1	AV18-Norm-MEC-IC-Rel	1.82240	-0.4443600434	Arenhovel
S1	AV18-Norm-Rel	0.50004	-0.1398982482	Arenhovel
S1	AV18-Norm-Rel	0.60010	-0.1291926516	Arenhovel
S1	AV18-Norm-Rel	0.70006	-0.066551476	Arenhovel
S1	AV18-Norm-Rel	0.79996	0.0158391919	Arenhovel
S1	AV18-Norm-Rel	0.89988	0.0658839672	Arenhovel
S1	AV18-Norm-Rel	1.00011	0.0710331188	Arenhovel
S1	AV18-Norm-Rel	1.09986	0.0243796276	Arenhovel
S1	AV18-Norm-Rel	1.19996	-0.1482944342	Arenhovel
S1	AV18-Norm-Rel	1.30004	-0.4366808638	Arenhovel
S1	AV18-Norm-Rel	1.39980	-0.7458986592	Arenhovel
S1	AV18-Norm-Rel	1.50008	-0.9645785024	Arenhovel
S1	AV18-Norm-Rel	1.60026	-1.0138072765	Arenhovel
S1	AV18-Norm-Rel	1.70013	-0.8515686966	Arenhovel
S1	AV18-Norm-Rel	1.80000	-0.4886390701	Arenhovel
S1	AV18-Norm-Rel	1.82240	-0.1970423756	Arenhovel
S1	AV18-PWBA-NR	0.50004	-0.4649227086	Arenhovel
S1	AV18-PWBA-NR	0.60010	-0.5462117042	Arenhovel
S1	AV18-PWBA-NR	0.70006	-0.3703118213	Arenhovel
S1	AV18-PWBA-NR	0.79996	-0.1043053213	Arenhovel
S1	AV18-PWBA-NR	0.89988	0.0445873252	Arenhovel
S1	AV18-PWBA-NR	1.00011	0.064339646	Arenhovel
S1	AV18-PWBA-NR	1.09986	-0.0284695332	Arenhovel
S1	AV18-PWBA-NR	1.19996	-0.3029528293	Arenhovel
S1	AV18-PWBA-NR	1.30004	-0.6730808029	Arenhovel
S1	AV18-PWBA-NR	1.39980	-0.9403388819	Arenhovel
S1	AV18-PWBA-NR	1.50008	-0.9379771452	Arenhovel
S1	AV18-PWBA-NR	1.60026	-0.6746505799	Arenhovel
S1	AV18-PWBA-NR	1.70013	-0.2636801187	Arenhovel
S1	AV18-PWBA-NR	1.80000	0.1377330873	Arenhovel
S1	AV18-PWBA-NR	1.82240	0.3633538906	Arenhovel
S1	AV18-PWBA-RC	0.50004	-0.5248570794	Arenhovel
S1	AV18-PWBA-RC	0.60010	-0.4690946386	Arenhovel
S1	AV18-PWBA-RC	0.70006	-0.2445740935	Arenhovel
S1	AV18-PWBA-RC	0.79996	-0.0357088924	Arenhovel
S1	AV18-PWBA-RC	0.89988	0.0578271926	Arenhovel
S1	AV18-PWBA-RC	1.00011	0.0677945698	Arenhovel
S1	AV18-PWBA-RC	1.09986	0.0214168502	Arenhovel
S1	AV18-PWBA-RC	1.19996	-0.1392151831	Arenhovel
S1	AV18-PWBA-RC	1.30004	-0.4043519418	Arenhovel
S1	AV18-PWBA-RC	1.39980	-0.6860067148	Arenhovel
S1	AV18-PWBA-RC	1.50008	-0.8687796756	Arenhovel
S1	AV18-PWBA-RC	1.60026	-0.8660219592	Arenhovel
S1	AV18-PWBA-RC	1.70013	-0.6591932257	Arenhovel
S1	AV18-PWBA-RC	1.80000	-0.327107597	Arenhovel
S1	AV18-PWBA-RC	1.82240	-0.0820922689	Arenhovel
S1	Bonn-Norm	0.5000405957	-0.3161474419	Arenhovel
S1	Bonn-Norm	0.6000977458	-0.2803395545	Arenhovel
S1	Bonn-Norm	0.7000616967	-0.194680639	Arenhovel
S1	Bonn-Norm	0.7999575457	-0.066386013	Arenhovel
S1	Bonn-Norm	0.8998828544	0.0413699893	Arenhovel
S1	Bonn-Norm	1.0001130542	0.0688594726	Arenhovel
S1	Bonn-Norm	1.0998631843	-0.0197636345	Arenhovel
S1	Bonn-Norm	1.1999613999	-0.3017507478	Arenhovel
S1	Bonn-Norm	1.3000445741	-0.6733353613	Arenhovel
S1	Bonn-Norm	1.399795137	-0.961622796	Arenhovel
S1	Bonn-Norm	1.5000781549	-1.0623430859	Arenhovel
S1	Bonn-Norm	1.6002577808	-0.966317985	Arenhovel
S1	Bonn-Norm	1.7001307468	-0.6738869046	Arenhovel
S1	Bonn-Norm	1.7999970169	-0.2264297335	Arenhovel
S1	Bonn-Norm-MEC	0.5000405957	-0.3675116785	Arenhovel
S1	Bonn-Norm-MEC	0.6000977458	-0.3209416258	Arenhovel
S1	Bonn-Norm-MEC	0.7000616967	-0.2212254276	Arenhovel
S1	Bonn-Norm-MEC	0.7999575457	-0.0766121913	Arenhovel
S1	Bonn-Norm-MEC	0.8998828544	0.0409329973	Arenhovel
S1	Bonn-Norm-MEC	1.0001130542	0.0711745402	Arenhovel
S1	Bonn-Norm-MEC	1.0998631843	-0.0064308533	Arenhovel
S1	Bonn-Norm-MEC	1.1999613999	-0.2560433655	Arenhovel
S1	Bonn-Norm-MEC	1.3000445741	-0.5889068116	Arenhovel
S1	Bonn-Norm-MEC	1.399795137	-0.8717212398	Arenhovel
S1	Bonn-Norm-MEC	1.5000781549	-1.0219390044	Arenhovel
S1	Bonn-Norm-MEC	1.6002577808	-1.0174559474	Arenhovel
S1	Bonn-Norm-MEC	1.7001307468	-0.8384165105	Arenhovel
S1	Bonn-Norm-MEC	1.7999970169	-0.5066137244	Arenhovel
S1	Bonn-Norm-MEC-IC	0.5000405957	-0.2402607421	Arenhovel
S1	Bonn-Norm-MEC-IC	0.6000977458	-0.2058246419	Arenhovel
S1	Bonn-Norm-MEC-IC	0.7000616967	-0.1385618164	Arenhovel
S1	Bonn-Norm-MEC-IC	0.7999575457	-0.0363622591	Arenhovel
S1	Bonn-Norm-MEC-IC	0.8998828544	0.0530598786	Arenhovel
S1	Bonn-Norm-MEC-IC	1.0001130542	0.0754723352	Arenhovel
S1	Bonn-Norm-MEC-IC	1.0998631843	0.0054625413	Arenhovel
S1	Bonn-Norm-MEC-IC	1.1999613999	-0.2191041072	Arenhovel
S1	Bonn-Norm-MEC-IC	1.3000445741	-0.5140524878	Arenhovel
S1	Bonn-Norm-MEC-IC	1.399795137	-0.7590791296	Arenhovel
S1	Bonn-Norm-MEC-IC	1.5000781549	-0.8937971136	Arenhovel
S1	Bonn-Norm-MEC-IC	1.6002577808	-0.9366195002	Arenhovel
S1	Bonn-Norm-MEC-IC	1.7001307468	-0.7398175409	Arenhovel
S1	Bonn-Norm-MEC-IC	1.7999970169	-0.5365384834	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	0.5000405957	-0.1962221318	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	0.6000977458	-0.1605415236	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	0.7000616967	-0.0792666702	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	0.7999575457	0.0154064425	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	0.8998828544	0.0725845111	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.0001130542	0.0832462671	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.0998631843	0.0555177818	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.1999613999	-0.0704801613	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.3000445741	-0.2889521151	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.399795137	-0.5371607374	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.5000781549	-0.7588952818	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.6002577808	-0.9324051438	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.7001307468	-0.9326597022	Arenhovel
S1	Bonn-Norm-MEC-IC-Rel	1.7999970169	-0.9007691864	Arenhovel
S1	Bonn-Norm-Rel	0.5000405957	-0.2426931894	Arenhovel
S1	Bonn-Norm-Rel	0.6000977458	-0.2127118619	Arenhovel
S1	Bonn-Norm-Rel	0.7000616967	-0.1190880957	Arenhovel
S1	Bonn-Norm-Rel	0.7999575457	-0.0079996404	Arenhovel
S1	Bonn-Norm-Rel	0.8998828544	0.0607164309	Arenhovel
S1	Bonn-Norm-Rel	1.0001130542	0.0734344534	Arenhovel
S1	Bonn-Norm-Rel	1.0998631843	0.0283846804	Arenhovel
S1	Bonn-Norm-Rel	1.1999613999	-0.1482378656	Arenhovel
S1	Bonn-Norm-Rel	1.3000445741	-0.4424084287	Arenhovel
S1	Bonn-Norm-Rel	1.399795137	-0.7625298107	Arenhovel
S1	Bonn-Norm-Rel	1.5000781549	-1.0144436726	Arenhovel
S1	Bonn-Norm-Rel	1.6002577808	-1.1299000678	Arenhovel
S1	Bonn-Norm-Rel	1.7001307468	-1.0558377035	Arenhovel
S1	Bonn-Norm-Rel	1.7999970169	-0.7478219896	Arenhovel
S1	Bonn-PWBA-NR	0.5000405957	-0.6003902258	Arenhovel
S1	Bonn-PWBA-NR	0.6000977458	-0.6176436312	Arenhovel
S1	Bonn-PWBA-NR	0.7000616967	-0.3847509418	Arenhovel
S1	Bonn-PWBA-NR	0.7999575457	-0.1091560738	Arenhovel
S1	Bonn-PWBA-NR	0.8998828544	0.0436270742	Arenhovel
S1	Bonn-PWBA-NR	1.0001130542	0.0653380808	Arenhovel
S1	Bonn-PWBA-NR	1.0998631843	-0.0311933085	Arenhovel
S1	Bonn-PWBA-NR	1.1999613999	-0.3129937456	Arenhovel
S1	Bonn-PWBA-NR	1.3000445741	-0.7033732574	Arenhovel
S1	Bonn-PWBA-NR	1.399795137	-1.0411723089	Arenhovel
S1	Bonn-PWBA-NR	1.5000781549	-1.1683666767	Arenhovel
S1	Bonn-PWBA-NR	1.6002577808	-1.0183751863	Arenhovel
S1	Bonn-PWBA-NR	1.7001307468	-0.6268925879	Arenhovel
S1	Bonn-PWBA-NR	1.7999970169	-0.1492278151	Arenhovel
S1	Bonn-PWBA-RC	0.5000405957	-0.644937953	Arenhovel
S1	Bonn-PWBA-RC	0.6000977458	-0.5156505491	Arenhovel
S1	Bonn-PWBA-RC	0.7000616967	-0.2573020155	Arenhovel
S1	Bonn-PWBA-RC	0.7999575457	-0.040870772	Arenhovel
S1	Bonn-PWBA-RC	0.8998828544	0.0572233234	Arenhovel
S1	Bonn-PWBA-RC	1.0001130542	0.0685596593	Arenhovel
S1	Bonn-PWBA-RC	1.0998631843	0.0194850345	Arenhovel
S1	Bonn-PWBA-RC	1.1999613999	-0.1485631347	Arenhovel
S1	Bonn-PWBA-RC	1.3000445741	-0.4274601914	Arenhovel
S1	Bonn-PWBA-RC	1.399795137	-0.7413590337	Arenhovel
S1	Bonn-PWBA-RC	1.5000781549	-0.9924667938	Arenhovel
S1	Bonn-PWBA-RC	1.6002577808	-1.087897925	Arenhovel
S1	Bonn-PWBA-RC	1.7001307468	-0.9706737628	Arenhovel
S1	Bonn-PWBA-RC	1.7999970169	-0.661625673	Arenhovel
S1	LC-AV18	0.6002157494	-0.041923102	Misak
S1	LC-AV18	0.6302600673	-0.0387757228	Misak
S1	LC-AV18	0.6502751668	-0.0377296291	Misak
S1	LC-AV18	0.6794128891	-0.0377296291	Misak
S1	LC-AV18	0.6921585805	-0.0387757228	Misak
S1	LC-AV18	0.6994279885	-0.041923102	Misak
S1	LC-AV18	0.7112637338	-0.0481950938	Misak
S1	LC-AV18	0.7495007714	-0.0806057582	Misak
S1	LC-AV18	0.7686059611	-0.0900432839	Misak
S1	LC-AV18	0.7859045878	-0.096328944	Misak
S1	LC-AV18	0.7995635393	-0.0994763232	Misak
S1	LC-AV18	0.8259514661	-0.103633403	Misak
S1	LC-AV18	0.8377872114	-0.1015912353	Misak
S1	LC-AV18	0.8468931912	-0.0984256595	Misak
S1	LC-AV18	0.8496263071	-0.096328944	Misak
S1	LC-AV18	0.8577756526	-0.088992662	Misak
S1	LC-AV18	0.8677882281	-0.076462305	Misak
S1	LC-AV18	0.8923729787	-0.041923102	Misak
S1	LC-AV18	0.8996557523	-0.0335361982	Misak
S1	LC-AV18	0.9233138773	-0.0094624598	Misak
S1	LC-AV18	0.9369728288	0.0020172754	Misak
S1	LC-AV18	0.9497151697	0.0093535574	Misak
S1	LC-AV18	0.9642673513	0.0155982542	Misak
S1	LC-AV18	0.9806594187	0.0197917271	Misak
S1	LC-AV18	0.9997779375	0.0208514472	Misak
S1	LC-AV18	1.0170766006	0.0187547318	Misak
S1	LC-AV18	1.033448638	0.0155982542	Misak
S1	LC-AV18	1.0498407054	0.0083074637	Misak
S1	LC-AV18	1.0671393684	-0.0021761975	Misak
S1	LC-AV18	1.08169155	-0.0136558908	Misak
S1	LC-AV18	1.0971670068	-0.0272823611	Misak
S1	LC-AV18	1.0998968087	-0.0304252121	Misak
S1	LC-AV18	1.1162888397	-0.0502918512	Misak
S1	LC-AV18	1.1308377073	-0.0701721167	Misak
S1	LC-AV18	1.1462898564	-0.0931861349	Misak
S1	LC-AV18	1.1644984291	-0.1246006834	Misak
S1	LC-AV18	1.180873817	-0.1580437731	Misak
S1	LC-AV18	1.1999923358	-0.1998874351	Misak
S1	LC-AV18	1.2154711431	-0.2365415501	Misak
S1	LC-AV18	1.2391292681	-0.2972057155	Misak
S1	LC-AV18	1.2500517532	-0.3244086365	Misak
S1	LC-AV18	1.2709967923	-0.3819618577	Misak
S1	LC-AV18	1.300114521	-0.4625108587	Misak
S1	LC-AV18	1.3492673792	-0.6037513618	Misak
S1	LC-AV18	1.3784017511	-0.6811893767	Misak
S1	LC-AV18	1.394787154	-0.7209363232	Misak
S1	LC-AV18	1.3993234825	-0.7335166998	Misak
S1	LC-AV18	1.4166221091	-0.7722175107	Misak
S1	LC-AV18	1.430251052	-0.8015171472	Misak
S1	LC-AV18	1.4439100035	-0.8287200682	Misak
S1	LC-AV18	1.4493562417	-0.8381258127	Misak
S1	LC-AV18	1.4657482728	-0.8653241636	Misak
S1	LC-AV18	1.4794005597	-0.884144709	Misak
S1	LC-AV18	1.4921495651	-0.8998633666	Misak
S1	LC-AV18	1.4994323387	-0.9082184473	Misak
S1	LC-AV18	1.5130746106	-0.920798824	Misak
S1	LC-AV18	1.5267335257	-0.9291357501	Misak
S1	LC-AV18	1.5394792171	-0.9354259385	Misak
S1	LC-AV18	1.5494951065	-0.9385687476	Misak
S1	LC-AV18	1.5631373785	-0.9396193694	Misak
S1	LC-AV18	1.5767929795	-0.9375226539	Misak
S1	LC-AV18	1.5904518946	-0.9322830874	Misak
S1	LC-AV18	1.5995545239	-0.9270844842	Misak
S1	LC-AV18	1.6131967959	-0.9176378183	Misak
S1	LC-AV18	1.627765657	-0.9040568395	Misak
S1	LC-AV18	1.6496172918	-0.8789506339	Misak
S1	LC-AV18	1.6641828389	-0.8590385454	Misak
S1	LC-AV18	1.6805582268	-0.8329135411	Misak
S1	LC-AV18	1.6996733951	-0.7994204317	Misak
S1	LC-AV18	1.7187519267	-0.7638670001	Misak
S1	LC-AV18	1.7406068755	-0.7177934721	Misak
S1	LC-AV18	1.7497095048	-0.697926875	Misak
S1	LC-AV18	1.7706478794	-0.6508436466	Misak
S1	LC-AV18	1.7915762389	-0.5995578889	Misak
S1	LC-AV18	1.7997822513	-0.57969582	Misak
S1	LC-CDBonn	0.6002157494	-0.0408724802	Misak
S1	LC-CDBonn	0.6357229487	-0.0377296291	Misak
S1	LC-CDBonn	0.6821393405	-0.0377296291	Misak
S1	LC-CDBonn	0.695798292	-0.0398263865	Misak
S1	LC-CDBonn	0.6994279885	-0.041923102	Misak
S1	LC-CDBonn	0.7495007714	-0.0795778612	Misak
S1	LC-CDBonn	0.770429131	-0.0900432839	Misak
S1	LC-CDBonn	0.7904575594	-0.0973795659	Misak
S1	LC-CDBonn	0.7995635393	-0.0984256595	Misak
S1	LC-CDBonn	0.8277713219	-0.1026191324	Misak
S1	LC-CDBonn	0.8386971575	-0.1005224169	Misak
S1	LC-CDBonn	0.8496263071	-0.0952828504	Misak
S1	LC-CDBonn	0.8586855987	-0.0879465684	Misak
S1	LC-CDBonn	0.8723411998	-0.0712227385	Misak
S1	LC-CDBonn	0.8932828884	-0.0398263865	Misak
S1	LC-CDBonn	0.8996557523	-0.0324855345	Misak
S1	LC-CDBonn	0.9233138773	-0.0094624598	Misak
S1	LC-CDBonn	0.9397026307	0.0041139908	Misak
S1	LC-CDBonn	0.9497151697	0.0104041792	Misak
S1	LC-CDBonn	0.9679137638	0.0176949697	Misak
S1	LC-CDBonn	0.9879421923	0.0218884426	Misak
S1	LC-CDBonn	0.9997779375	0.0218884426	Misak
S1	LC-CDBonn	1.0188831273	0.0197917271	Misak
S1	LC-CDBonn	1.0370917	0.014597652	Misak
S1	LC-CDBonn	1.0498407054	0.0083074637	Misak
S1	LC-CDBonn	1.068045964	-0.0021761975	Misak
S1	LC-CDBonn	1.0844213519	-0.0157526482	Misak
S1	LC-CDBonn	1.0998968087	-0.0304252121	Misak
S1	LC-CDBonn	1.1171954353	-0.0513561414	Misak
S1	LC-CDBonn	1.1335708232	-0.0743655895	Misak
S1	LC-CDBonn	1.149932882	-0.1005224169	Misak
S1	LC-CDBonn	1.1681414911	-0.1339836613	Misak
S1	LC-CDBonn	1.1863367348	-0.1727208653	Misak
S1	LC-CDBonn	1.1999923358	-0.2019841505	Misak
S1	LC-CDBonn	1.2200241147	-0.2511686226	Misak
S1	LC-CDBonn	1.2455021319	-0.3160217327	Misak
S1	LC-CDBonn	1.2500517532	-0.3286021093	Misak
S1	LC-CDBonn	1.2700835321	-0.3871695592	Misak
S1	LC-CDBonn	1.300114521	-0.4729945199	Misak
S1	LC-CDBonn	1.3492673792	-0.6257329129	Misak
S1	LC-CDBonn	1.3965936807	-0.7669597896	Misak
S1	LC-CDBonn	1.3993234825	-0.7764109836	Misak
S1	LC-CDBonn	1.4293444564	-0.8621813545	Misak
S1	LC-CDBonn	1.4493562417	-0.9155547293	Misak
S1	LC-CDBonn	1.4730310463	-0.9741585724	Misak
S1	LC-CDBonn	1.4903297094	-1.0149516125	Misak
S1	LC-CDBonn	1.4994323387	-1.0348227797	Misak
S1	LC-CDBonn	1.5176275823	-1.0704126045	Misak
S1	LC-CDBonn	1.5340162993	-1.0996940863	Misak
S1	LC-CDBonn	1.5494951065	-1.1258509137	Misak
S1	LC-CDBonn	1.56677709	-1.149909642	Misak
S1	LC-CDBonn	1.583165807	-1.1687447362	Misak
S1	LC-CDBonn	1.5995545239	-1.1844492852	Misak
S1	LC-CDBonn	1.6168398579	-1.1969951009	Misak
S1	LC-CDBonn	1.6332285748	-1.2053638291	Misak
S1	LC-CDBonn	1.6496172918	-1.2095568366	Misak
S1	LC-CDBonn	1.6668992753	-1.2106215754	Misak
S1	LC-CDBonn	1.6841979383	-1.2074605614	Misak
S1	LC-CDBonn	1.6996733951	-1.2022360175	Misak
S1	LC-CDBonn	1.7178553097	-1.1917537273	Misak
S1	LC-CDBonn	1.7360672329	-1.1771298371	Misak
S1	LC-CDBonn	1.7497095048	-1.1635361123	Misak
S1	LC-CDBonn	1.7679180775	-1.1425747017	Misak
S1	LC-CDBonn	1.7861133212	-1.1185146317	Misak
S1	LC-CDBonn	1.7997822513	-1.0986297961	Misak
S1	VN-AV18	0.6002157494	-0.0461120048	Misak
S1	VN-AV18	0.6247971496	-0.0398263865	Misak
S1	VN-AV18	0.6502751668	-0.0366790073	Misak
S1	VN-AV18	0.6794128891	-0.0345822919	Misak
S1	VN-AV18	0.6921585805	-0.0366790073	Misak
S1	VN-AV18	0.6994279885	-0.0387757228	Misak
S1	VN-AV18	0.7495007714	-0.076462305	Misak
S1	VN-AV18	0.7731589328	-0.0879465684	Misak
S1	VN-AV18	0.7895476498	-0.0931861349	Misak
S1	VN-AV18	0.7995635393	-0.0952828504	Misak
S1	VN-AV18	0.8195753246	-0.0952828504	Misak
S1	VN-AV18	0.8341441858	-0.0931861349	Misak
S1	VN-AV18	0.845979931	-0.0879465684	Misak
S1	VN-AV18	0.8496263071	-0.0858680495	Misak
S1	VN-AV18	0.8586855987	-0.0775129268	Misak
S1	VN-AV18	0.870521344	-0.0628358347	Misak
S1	VN-AV18	0.8923729787	-0.0345822919	Misak
S1	VN-AV18	0.8996557523	-0.0262499359	Misak
S1	VN-AV18	0.9178509959	-0.0105085535	Misak
S1	VN-AV18	0.9333264527	0.0009711817	Misak
S1	VN-AV18	0.9497151697	0.0093535574	Misak
S1	VN-AV18	0.9670005036	0.014597652	Misak
S1	VN-AV18	0.9833892206	0.0166580163	Misak
S1	VN-AV18	0.9997779375	0.0155982542	Misak
S1	VN-AV18	1.0170766006	0.0125009366	Misak
S1	VN-AV18	1.0316287822	0.0062107482	Misak
S1	VN-AV18	1.0461943293	-0.0021761975	Misak
S1	VN-AV18	1.0498407054	-0.0053190066	Misak
S1	VN-AV18	1.0662260718	-0.0199460791	Misak
S1	VN-AV18	1.0798683438	-0.0335361982	Misak
S1	VN-AV18	1.0935272953	-0.0513561414	Misak
S1	VN-AV18	1.0998968087	-0.0607391192	Misak
S1	VN-AV18	1.1135557238	-0.0837712921	Misak
S1	VN-AV18	1.1271979957	-0.1088774976	Misak
S1	VN-AV18	1.1417368847	-0.1381726059	Misak
S1	VN-AV18	1.149932882	-0.157011306	Misak
S1	VN-AV18	1.1626752229	-0.1905044153	Misak
S1	VN-AV18	1.1781573806	-0.231283787	Misak
S1	VN-AV18	1.1954393641	-0.2815189228	Misak
S1	VN-AV18	1.1999923358	-0.295109	Misak
S1	VN-AV18	1.214561197	-0.3411324664	Misak
S1	VN-AV18	1.2336663867	-0.4091829753	Misak
S1	VN-AV18	1.2500517532	-0.4646076161	Misak
S1	VN-AV18	1.300114521	-0.6487469311	Misak
S1	VN-AV18	1.3365317029	-0.7837472656	Misak
S1	VN-AV18	1.3492673792	-0.8266233527	Misak
S1	VN-AV18	1.3692958077	-0.8862368963	Misak
S1	VN-AV18	1.3802182928	-0.9197300056	Misak
S1	VN-AV18	1.3911440919	-0.948001745	Misak
S1	VN-AV18	1.3993234825	-0.967868384	Misak
S1	VN-AV18	1.4129823976	-0.9950713051	Misak
S1	VN-AV18	1.4247881342	-1.0180989498	Misak
S1	VN-AV18	1.4348040237	-1.033776686	Misak
S1	VN-AV18	1.4439100035	-1.0453064409	Misak
S1	VN-AV18	1.4493562417	-1.0515602361	Misak
S1	VN-AV18	1.4602853914	-1.0588828916	Misak
S1	VN-AV18	1.4712078765	-1.0641406127	Misak
S1	VN-AV18	1.481223766	-1.0651867064	Misak
S1	VN-AV18	1.4903297094	-1.0641406127	Misak
S1	VN-AV18	1.4994323387	-1.0599471399	Misak
S1	VN-AV18	1.5094348991	-1.0526063297	Misak
S1	VN-AV18	1.5194507886	-1.041112968	Misak
S1	VN-AV18	1.5303732373	-1.0253897822	Misak
S1	VN-AV18	1.542212333	-1.0044724795	Misak
S1	VN-AV18	1.5494951065	-0.9908960288	Misak
S1	VN-AV18	1.5604042626	-0.967868384	Misak
S1	VN-AV18	1.5713300617	-0.9396193694	Misak
S1	VN-AV18	1.5849890132	-0.901960124	Misak
S1	VN-AV18	1.5995545239	-0.856973653	Misak
S1	VN-AV18	1.6113902692	-0.8182364489	Misak
S1	VN-AV18	1.6259424872	-0.7680240379	Misak
S1	VN-AV18	1.6496172918	-0.6790926613	Misak
S1	VN-AV18	1.6696323912	-0.6016546463	Misak
S1	VN-AV18	1.6914840259	-0.5127232278	Misak
S1	VN-AV18	1.6996733951	-0.47928018	Misak
S1	VN-AV18	1.7469763889	-0.2741826409	Misak
S1	VN-AV18	1.7497095048	-0.2626847091	Misak
S1	VN-AV18	1.7788272335	-0.1381726059	Misak
S1	VN-AV18	1.7997822513	-0.0544852821	Misak
S1	VN-CDBonn	0.6002157494	-0.0471626685	Misak
S1	VN-CDBonn	0.6275302655	-0.0408724802	Misak
S1	VN-CDBonn	0.6502751668	-0.0377296291	Misak
S1	VN-CDBonn	0.6803194847	-0.0356329137	Misak
S1	VN-CDBonn	0.6948883459	-0.0377296291	Misak
S1	VN-CDBonn	0.6994279885	-0.0398263865	Misak
S1	VN-CDBonn	0.7495007714	-0.0785590205	Misak
S1	VN-CDBonn	0.7749787886	-0.0910893775	Misak
S1	VN-CDBonn	0.7931907118	-0.096328944	Misak
S1	VN-CDBonn	0.7995635393	-0.0973795659	Misak
S1	VN-CDBonn	0.8213984944	-0.0973795659	Misak
S1	VN-CDBonn	0.8350574459	-0.0952828504	Misak
S1	VN-CDBonn	0.8478031009	-0.088992662	Misak
S1	VN-CDBonn	0.8496263071	-0.0879465684	Misak
S1	VN-CDBonn	0.8595955084	-0.0785590205	Misak
S1	VN-CDBonn	0.8768941715	-0.0565456463	Misak
S1	VN-CDBonn	0.8932828884	-0.0335361982	Misak
S1	VN-CDBonn	0.8996557523	-0.0272823611	Misak
S1	VN-CDBonn	0.9187609056	-0.0105085535	Misak
S1	VN-CDBonn	0.9360595686	0.0020172754	Misak
S1	VN-CDBonn	0.9497151697	0.0093535574	Misak
S1	VN-CDBonn	0.9679137638	0.0155982542	Misak
S1	VN-CDBonn	0.986118986	0.0176949697	Misak
S1	VN-CDBonn	0.9997779375	0.0166580163	Misak
S1	VN-CDBonn	1.0179731812	0.0125009366	Misak
S1	VN-CDBonn	1.033448638	0.0051600845	Misak
S1	VN-CDBonn	1.0498407054	-0.0053190066	Misak
S1	VN-CDBonn	1.0671393684	-0.0209921728	Misak
S1	VN-CDBonn	1.08169155	-0.0366790073	Misak
S1	VN-CDBonn	1.0971670068	-0.0575962682	Misak
S1	VN-CDBonn	1.0998968087	-0.061789741	Misak
S1	VN-CDBonn	1.1162888397	-0.0900432839	Misak
S1	VN-CDBonn	1.1317509674	-0.1193565887	Misak
S1	VN-CDBonn	1.1471997661	-0.1538503003	Misak
S1	VN-CDBonn	1.149932882	-0.1601404886	Misak
S1	VN-CDBonn	1.1644984291	-0.1967946456	Misak
S1	VN-CDBonn	1.180873817	-0.2428135419	Misak
S1	VN-CDBonn	1.1999923358	-0.2982563792	Misak
S1	VN-CDBonn	1.2154711431	-0.3505654638	Misak
S1	VN-CDBonn	1.2400392142	-0.4342573158	Misak
S1	VN-CDBonn	1.2500517532	-0.4708978044	Misak
S1	VN-CDBonn	1.2673504162	-0.5357508725	Misak
S1	VN-CDBonn	1.300114521	-0.6613227796	Misak
S1	VN-CDBonn	1.3492673792	-0.8559411858	Misak
S1	VN-CDBonn	1.3793083467	-0.9636749531	Misak
S1	VN-CDBonn	1.394787154	-1.0180989498	Misak
S1	VN-CDBonn	1.3993234825	-1.033776686	Misak
S1	VN-CDBonn	1.4166221091	-1.0871455327	Misak
S1	VN-CDBonn	1.430251052	-1.1269015355	Misak
S1	VN-CDBonn	1.4429967434	-1.1624881738	Misak
S1	VN-CDBonn	1.4493562417	-1.1781599983	Misak
S1	VN-CDBonn	1.4657482728	-1.2137202767	Misak
S1	VN-CDBonn	1.4784939641	-1.2388423854	Misak
S1	VN-CDBonn	1.4903297094	-1.2587576856	Misak
S1	VN-CDBonn	1.4994323387	-1.2712871286	Misak
S1	VN-CDBonn	1.5121646645	-1.2848626611	Misak
