 -0.2677E-02  0.3607E-03  0.6776E-06  0.7767E-05 -0.2873E-05  0.1913E-03 -0.2900E-05  0.9520E-05 -0.2534E-05  0.2200E-06
 -0.1868E-06 -0.6180E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3116E-03  0.1035E-04 -0.1198E-05 -0.5583E-05 -0.7587E-06  0.1057E-03  0.0000E+00  0.8228E-05  0.5434E-03  0.1876E-02
 -0.1812E-03  0.8433E-04 -0.1861E-01 -0.9401E-02  0.6967E-04 -0.3364E-05 -0.5540E-01  0.1488E-04 -0.4861E-03  0.9901E-05
 -0.4991E-06  0.6065E-06  0.2060E-05  0.6990E-04  0.5099E-01  0.9298E-02  0.1413E-02  0.1179E-04  0.3574E+00 -0.2677E-02
  0.4275E-02 -0.4436E-02 -0.2987E-05 -0.2748E-04  0.1315E-05  0.2799E-02  0.2186E-05 -0.5928E-04  0.5119E-05  0.4273E-07
 -0.8632E-06  0.4153E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.5016E-01 -0.1702E-03  0.1111E-03 -0.5262E-02 -0.2749E-05  0.1109E-01  0.0000E+00 -0.1124E-01 -0.2002E-01 -0.3791E-01
  0.1124E-02 -0.1768E-01 -0.1532E+01  0.3207E+00  0.6831E-02 -0.9038E-03  0.6914E+01  0.7341E-03 -0.5368E-03 -0.9324E-02
  0.2237E-02 -0.2270E-02 -0.2562E-03  0.3048E-02  0.4613E+01  0.8135E+00  0.2040E+00  0.2973E-03 -0.9764E+01  0.3607E-03
 -0.4436E-02  0.1701E+01  0.1005E-02  0.8571E-02 -0.1096E-02 -0.1364E+01  0.1190E-02  0.2335E-01 -0.3939E-02  0.5797E-04
  0.2979E-03 -0.1718E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.3526E-04 -0.9443E-07  0.6488E-07 -0.3640E-05 -0.5986E-08  0.7669E-05  0.0000E+00 -0.5456E-05 -0.2937E-04 -0.4202E-04
  0.1424E-05 -0.5672E-05 -0.2452E-02  0.3992E-03  0.5551E-05 -0.1555E-05  0.1120E-01  0.2090E-05 -0.1259E-06 -0.1994E-05
  0.1802E-05 -0.2513E-05 -0.4187E-06  0.4916E-05  0.7483E-02  0.1331E-02  0.3273E-03  0.4974E-06 -0.1223E-01  0.6776E-06
 -0.2987E-05  0.1005E-02  0.1359E-05  0.1023E-04 -0.2562E-05 -0.1290E-02  0.4842E-05  0.3187E-04 -0.6804E-05  0.1748E-06
