  1   2  5.7660  26.000  1.2500  1.679e-02  5.458e-04  9.127e-07 Fomin:2010ei 
  1   2  5.7660  26.000  1.2833  1.177e-02  4.756e-04  6.122e-07 Fomin:2010ei 
  1   2  5.7660  26.000  1.3167  8.356e-03  4.326e-04  4.175e-07 Fomin:2010ei 
  1   2  5.7660  26.000  1.3500  5.667e-03  1.828e-04  2.806e-07 Fomin:2010ei 
  1   2  5.7660  26.000  1.3833  4.282e-03  1.565e-04  2.095e-07 Fomin:2010ei 
  1   2  5.7660  26.000  1.4167  2.829e-03  1.298e-04  1.395e-07 Fomin:2010ei 
  1   2  5.7660  26.000  1.4500  2.373e-03  1.172e-04  1.186e-07 Fomin:2010ei 
  1   2  5.7660  26.000  1.4833  1.569e-03  1.022e-04  8.007e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.5167  1.387e-03  9.226e-05  7.263e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.5500  8.807e-04  7.846e-05  4.711e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.5833  6.410e-04  7.346e-05  3.481e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.6167  5.822e-04  6.495e-05  3.190e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.6500  3.904e-04  5.533e-05  2.150e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.6833  2.890e-04  4.946e-05  1.599e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.7167  1.600e-04  4.685e-05  8.933e-09 Fomin:2010ei 
  1   2  5.7660  26.000  1.7500  1.132e-04  3.889e-05  6.447e-09 Fomin:2010ei 
  1   2  5.7660  26.000  1.7833  1.834e-04  3.515e-05  1.087e-08 Fomin:2010ei 
  1   2  5.7660  26.000  1.8167  7.642e-05  3.032e-05  4.843e-09 Fomin:2010ei 
  1   2  5.7660  26.000  1.8500  4.467e-05  2.580e-05  3.137e-09 Fomin:2010ei 
  1   2  5.7660  26.000  1.8833  4.638e-05  2.681e-05  3.775e-09 Fomin:2010ei 
  1   2  5.7660  26.000  1.9167  1.812e-05  2.623e-05  1.820e-09 Fomin:2010ei 
  1   2  5.7660  26.000  1.9500  2.795e-05  2.233e-05  3.891e-09 Fomin:2010ei 
  1   2  5.7660  26.000  1.9833  7.809e-06  1.705e-05  2.367e-09 Fomin:2010ei 
  1   2  5.7660  26.000  2.0167  7.809e-06  3.460e-01  2.367e-09 Fomin:2010ei 
  1   2  5.7660  26.000  2.0500  7.809e-06  2.089e-01  2.367e-09 Fomin:2010ei 
  1   2  5.7660  26.000  2.0833  7.809e-06  2.955e-01  2.367e-09 Fomin:2010ei 
  1   2  5.7660  32.000  0.5500  2.411e+00  6.248e-03  6.801e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.5833  2.023e+00  5.148e-03  5.747e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.6167  1.680e+00  4.756e-03  4.809e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.6500  1.419e+00  4.587e-03  4.103e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.6833  1.168e+00  2.871e-03  3.439e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.7167  9.512e-01  2.682e-03  2.856e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.7500  7.540e-01  2.242e-03  2.291e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.7833  5.785e-01  1.997e-03  1.895e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.8167  4.280e-01  1.757e-03  1.449e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.8500  3.160e-01  1.541e-03  1.077e-05 Fomin:2010ei 
  1   2  5.7660  32.000  0.8833  2.308e-01  1.420e-03  7.796e-06 Fomin:2010ei 
  1   2  5.7660  32.000  0.9167  1.678e-01  8.572e-04  5.611e-06 Fomin:2010ei 
  1   2  5.7660  32.000  0.9500  1.448e-01  8.755e-04  4.154e-06 Fomin:2010ei 
  1   2  5.7660  32.000  0.9833  1.460e-01  8.297e-04  4.016e-06 Fomin:2010ei 
  1   2  5.7660  32.000  1.0167  1.221e-01  7.689e-04  5.094e-06 Fomin:2010ei 
  1   2  5.7660  32.000  1.0500  7.051e-02  5.983e-04  3.774e-06 Fomin:2010ei 
  1   2  5.7660  32.000  1.0833  3.642e-02  4.454e-04  2.027e-06 Fomin:2010ei 
  1   2  5.7660  32.000  1.1167  1.953e-02  3.470e-04  1.082e-06 Fomin:2010ei 
